oportunidades,hits,h_hat,delta_rel,z,p_val,stability_score,signos_consistentes,delta_rel_sub,p_val_sub,oportunidades_sub,delta_rel_2015-01-01_2018-12-31,p_val_2015-01-01_2018-12-31,oportunidades_2015-01-01_2018-12-31,recencia_bin,numero,recencia_min,recencia_max,clasificacion_hazard_numero,delta_rel_2011-10-19_2014-12-31,p_val_2011-10-19_2014-12-31,oportunidades_2011-10-19_2014-12-31
381,7,0.01837270341207349,-0.3875765529308836,-1.3304383160710278,0.9083130513690617,0.0,False,"{""2015-01-01_2018-12-31"": -0.3527508090614887}","{""2015-01-01_2018-12-31"": 0.8133696073749977}","{""2015-01-01_2018-12-31"": 206}",-0.3527508090614887,0.8133696073749977,206.0,1-5,00,1,5,ninguno,,,
334,9,0.02694610778443114,-0.10179640718562868,-0.32717525069819076,0.6282323306082077,0.0,True,{},{},{},,,,1-5,01,1,5,ninguno,,,
353,10,0.028328611898016998,-0.05571293673276671,-0.1840848993743437,0.5730265737038646,0.0,True,{},{},{},,,,1-5,02,1,5,ninguno,,,
374,12,0.03208556149732621,0.06951871657754026,0.2364352942814157,0.4065474557663758,0.0,True,{},{},{},,,,1-5,03,1,5,ninguno,,,
412,18,0.043689320388349516,0.45631067961165056,1.6288609115213535,0.05167123326463289,0.0,True,{},{},{},,,,1-5,04,1,5,ninguno,,,
386,15,0.038860103626943004,0.2953367875647669,1.0204364406233561,0.153760759391831,0.0,True,{},{},{},,,,1-5,05,1,5,ninguno,,,
399,4,0.010025062656641603,-0.6658312447786132,-2.3389739183247973,0.9903316083172679,0.0,True,{},{},{},,,,1-5,06,1,5,ninguno,,,
359,11,0.03064066852367688,0.021355617455896005,0.07115970143345932,0.4716353268356629,0.0,True,{},{},{},,,,1-5,07,1,5,ninguno,,,
388,14,0.03608247422680412,0.20274914089347074,0.7023436264368648,0.24123244626921944,0.0,True,{},{},{},,,,1-5,08,1,5,ninguno,,,
380,15,0.039473684210526314,0.3157894736842105,1.082590490617015,0.1394951150210696,0.0,True,"{""2015-01-01_2018-12-31"": 0.43540669856459346}","{""2015-01-01_2018-12-31"": 0.13414950515277757}","{""2015-01-01_2018-12-31"": 209}",0.43540669856459346,0.13414950515277757,209.0,1-5,09,1,5,ninguno,,,
419,12,0.028639618138424822,-0.04534606205250589,-0.16323803178348106,0.5648344886219083,0.0,False,"{""2015-01-01_2018-12-31"": -0.3399339933993399}","{""2015-01-01_2018-12-31"": 0.8022428565411022}","{""2015-01-01_2018-12-31"": 202}",-0.3399339933993399,0.8022428565411022,202.0,1-5,10,1,5,ninguno,,,
415,10,0.024096385542168676,-0.19678714859437743,-0.7050104291516565,0.7595981270315879,0.0,False,"{""2011-10-19_2014-12-31"": -0.014778325123152719}","{""2011-10-19_2014-12-31"": 0.5147692629001637}","{""2011-10-19_2014-12-31"": 203}",,,,1-5,11,1,5,ninguno,-0.014778325123152719,0.5147692629001637,203.0
317,7,0.022082018927444796,-0.26393270241850675,-0.8264138669299265,0.7957153200675549,0.0,True,{},{},{},,,,1-5,12,1,5,ninguno,,,
385,8,0.02077922077922078,-0.30735930735930733,-1.0605996850282395,0.8555640671144166,0.0,False,"{""2015-01-01_2018-12-31"": -0.3798449612403101}","{""2015-01-01_2018-12-31"": 0.8363312332176283}","{""2015-01-01_2018-12-31"": 215}",-0.3798449612403101,0.8363312332176283,215.0,1-5,13,1,5,ninguno,,,
403,11,0.02729528535980149,-0.09015715467328364,-0.31829328787627925,0.6248687623606558,0.0,False,"{""2015-01-01_2018-12-31"": -0.22839506172839508}","{""2015-01-01_2018-12-31"": 0.7225123196505261}","{""2015-01-01_2018-12-31"": 216}",-0.22839506172839508,0.7225123196505261,216.0,1-5,14,1,5,ninguno,,,
358,7,0.019553072625698324,-0.3482309124767225,-1.1587335837927626,0.8767176014553197,0.0,True,{},{},{},,,,1-5,15,1,5,ninguno,,,
367,11,0.02997275204359673,-0.0009082652134423386,-0.0030599932845460417,0.5012207587938418,0.0,True,{},{},{},,,,1-5,16,1,5,ninguno,,,
410,12,0.02926829268292683,-0.02439024390243893,-0.08685260158922206,0.5346056622333016,0.0,True,{},{},{},,,,1-5,17,1,5,ninguno,,,
355,12,0.03380281690140845,0.12676056338028163,0.42002302411533327,0.33723431703901086,0.0,True,{},{},{},,,,1-5,18,1,5,ninguno,,,
425,15,0.03529411764705882,0.17647058823529416,0.6397960560438697,0.26115259850323114,0.0,True,"{""2015-01-01_2018-12-31"": 0.25523012552301266}","{""2015-01-01_2018-12-31"": 0.24386807408861363}","{""2015-01-01_2018-12-31"": 239}",0.25523012552301266,0.24386807408861363,239.0,1-5,19,1,5,ninguno,,,
328,16,0.04878048780487805,0.6260162601626017,1.9938720974090638,0.02308301697506967,0.0,True,{},{},{},,,,1-5,20,1,5,ninguno,,,
366,12,0.03278688524590164,0.09289617486338808,0.3125454166760601,0.3773130264670302,0.0,True,{},{},{},,,,1-5,21,1,5,ninguno,,,
376,13,0.034574468085106384,0.15248226950354618,0.5199816645717656,0.30153817733688515,0.0,True,"{""2015-01-01_2018-12-31"": 0.6025641025641028}","{""2015-01-01_2018-12-31"": 0.06321856780666102}","{""2015-01-01_2018-12-31"": 208}",0.6025641025641028,0.06321856780666102,208.0,1-5,22,1,5,ninguno,,,
388,9,0.023195876288659795,-0.22680412371134015,-0.7856725312683565,0.7839703201030161,0.0,True,{},{},{},,,,1-5,23,1,5,ninguno,,,
420,7,0.016666666666666666,-0.4444444444444444,-1.6018317121052608,0.9454035857867873,0.0,True,{},{},{},,,,1-5,24,1,5,ninguno,,,
413,17,0.04116222760290557,0.3720742534301857,1.3297788004231383,0.09179558136613529,0.0,True,"{""2015-01-01_2018-12-31"": 0.2232415902140674}","{""2015-01-01_2018-12-31"": 0.2810698088617478}","{""2015-01-01_2018-12-31"": 218}",0.2232415902140674,0.2810698088617478,218.0,1-5,25,1,5,ninguno,,,
424,16,0.03773584905660377,0.2578616352201258,0.9337796841205651,0.17520877560637307,0.0,True,"{""2015-01-01_2018-12-31"": 0.07033639143730896}","{""2015-01-01_2018-12-31"": 0.4275423616465536}","{""2015-01-01_2018-12-31"": 218}",0.07033639143730896,0.4275423616465536,218.0,1-5,26,1,5,ninguno,,,
418,8,0.019138755980861243,-0.3620414673046252,-1.3017309101485146,0.9034958054230522,0.0,False,"{""2015-01-01_2018-12-31"": -0.3464052287581699}","{""2015-01-01_2018-12-31"": 0.8078799205537481}","{""2015-01-01_2018-12-31"": 204}",-0.3464052287581699,0.8078799205537481,204.0,1-5,27,1,5,ninguno,,,
368,9,0.024456521739130436,-0.1847826086956521,-0.6233899027615725,0.7334858341685926,0.0,True,{},{},{},,,,1-5,28,1,5,ninguno,,,
377,10,0.026525198938992044,-0.11582670203359852,-0.39550695598300434,0.6537656054567348,0.0,True,{},{},{},,,,1-5,29,1,5,ninguno,,,
375,7,0.018666666666666668,-0.3777777777777777,-1.2865503926950828,0.9008744781232091,0.0,True,{},{},{},,,,1-5,30,1,5,ninguno,,,
472,17,0.036016949152542374,0.20056497175141252,0.7663035654400919,0.2217478486604305,0.0,True,"{""2015-01-01_2018-12-31"": 0.32275132275132273}","{""2015-01-01_2018-12-31"": 0.1837840830636054}","{""2015-01-01_2018-12-31"": 252}",0.32275132275132273,0.1837840830636054,252.0,1-5,31,1,5,ninguno,,,
428,21,0.04906542056074766,0.6355140186915887,2.312180742525671,0.010383862532221818,1.0,True,"{""2015-01-01_2018-12-31"": 0.9525801952580196}","{""2015-01-01_2018-12-31"": 0.004800834161114499}","{""2015-01-01_2018-12-31"": 239}",0.9525801952580196,0.004800834161114499,239.0,1-5,32,1,5,ninguno,,,
368,10,0.02717391304347826,-0.09420289855072463,-0.3178066170941348,0.6246841844869296,0.0,True,{},{},{},,,,1-5,33,1,5,ninguno,,,
405,16,0.03950617283950617,0.3168724279835391,1.1214675803379688,0.13104444191137385,0.0,True,{},{},{},,,,1-5,34,1,5,ninguno,,,
355,13,0.036619718309859155,0.2206572769953052,0.7311511901266914,0.2323434049159679,0.0,True,{},{},{},,,,1-5,35,1,5,ninguno,,,
308,5,0.016233766233766232,-0.4588744588744589,-1.4162633082796003,0.9216507868395214,0.0,True,{},{},{},,,,1-5,36,1,5,ninguno,,,
365,14,0.038356164383561646,0.2785388127853882,0.9358514393268508,0.17467484128925945,0.0,True,{},{},{},,,,1-5,37,1,5,ninguno,,,
381,12,0.031496062992125984,0.0498687664041995,0.1711850654989811,0.4320391250825485,0.0,True,{},{},{},,,,1-5,38,1,5,ninguno,,,
401,5,0.012468827930174564,-0.5843724023275145,-2.0579586493502466,0.9802029485156873,0.0,False,"{""2015-01-01_2018-12-31"": -0.3495934959349593}","{""2015-01-01_2018-12-31"": 0.8106429943314617}","{""2015-01-01_2018-12-31"": 205}",-0.3495934959349593,0.8106429943314617,205.0,1-5,39,1,5,ninguno,,,
361,11,0.030470914127423823,0.015697137580794145,0.05245040257857543,0.4790849069527957,0.0,True,"{""2015-01-01_2018-12-31"": 0.26984126984127}","{""2015-01-01_2018-12-31"": 0.24582397421208163}","{""2015-01-01_2018-12-31"": 210}",0.26984126984127,0.24582397421208163,210.0,1-5,40,1,5,ninguno,,,
412,16,0.038834951456310676,0.2944983818770226,1.0512506592088169,0.1465717409261203,0.0,True,{},{},{},,,,1-5,41,1,5,ninguno,,,
399,12,0.03007518796992481,0.0025062656641603826,0.008804167823054779,0.4964876905868494,0.0,True,{},{},{},,,,1-5,42,1,5,ninguno,,,
390,11,0.028205128205128206,-0.05982905982905978,-0.20778741585071842,0.5823025205671901,0.0,True,"{""2011-10-19_2014-12-31"": 0.28205128205128216}","{""2011-10-19_2014-12-31"": 0.2371882980294293}","{""2011-10-19_2014-12-31"": 208}",,,,1-5,43,1,5,ninguno,0.28205128205128216,0.2371882980294293,208.0
366,11,0.030054644808743168,0.0018214936247723061,0.006128341503452031,0.4975551607688395,0.0,True,{},{},{},,,,1-5,44,1,5,ninguno,,,
363,9,0.024793388429752067,-0.1735537190082644,-0.5815164400310724,0.719553779277025,0.0,True,{},{},{},,,,1-5,45,1,5,ninguno,,,
430,15,0.03488372093023256,0.16279069767441864,0.593661072660184,0.27636941209601296,0.0,True,"{""2015-01-01_2018-12-31"": 0.12721417069243152}","{""2015-01-01_2018-12-31"": 0.373771400735364}","{""2015-01-01_2018-12-31"": 207}",0.12721417069243152,0.373771400735364,207.0,1-5,46,1,5,ninguno,,,
367,9,0.02452316076294278,-0.18256130790190728,-0.6150586501937674,0.7307420058425143,0.0,True,{},{},{},,,,1-5,47,1,5,ninguno,,,
324,9,0.027777777777777776,-0.0740740740740741,-0.23448415270421932,0.5926954326986402,0.0,True,{},{},{},,,,1-5,48,1,5,ninguno,,,
389,7,0.017994858611825194,-0.4001713796058269,-1.3880195573205525,0.9174344550669873,0.0,True,{},{},{},,,,1-5,49,1,5,ninguno,,,
373,12,0.032171581769437,0.0723860589812333,0.24585786643807742,0.40289613027502974,0.0,True,{},{},{},,,,1-5,50,1,5,ninguno,,,
426,10,0.023474178403755867,-0.21752738654147105,-0.7895752052382993,0.7851120533483847,0.0,False,"{""2015-01-01_2018-12-31"": -0.3464052287581699}","{""2015-01-01_2018-12-31"": 0.8078799205537481}","{""2015-01-01_2018-12-31"": 204}",-0.3464052287581699,0.8078799205537481,204.0,1-5,51,1,5,ninguno,,,
321,10,0.03115264797507788,0.03842159916926276,0.1210605697111616,0.4518215301120598,0.0,True,{},{},{},,,,1-5,52,1,5,ninguno,,,
360,9,0.025,-0.1666666666666666,-0.5561279983200482,0.7109383218878573,0.0,True,{},{},{},,,,1-5,53,1,5,ninguno,,,
385,13,0.033766233766233764,0.1255411255411255,0.4332026882509715,0.3324337630398736,0.0,True,{},{},{},,,,1-5,54,1,5,ninguno,,,
375,9,0.024,-0.19999999999999996,-0.6811149137797498,0.7521006095005114,0.0,False,"{""2015-01-01_2018-12-31"": -0.0740740740740741}","{""2015-01-01_2018-12-31"": 0.5759156327901136}","{""2015-01-01_2018-12-31"": 216}",-0.0740740740740741,0.5759156327901136,216.0,1-5,55,1,5,ninguno,,,
409,13,0.03178484107579462,0.059494702526487434,0.21159953628741074,0.4162097355641091,0.0,True,{},{},{},,,,1-5,56,1,5,ninguno,,,
391,20,0.05115089514066496,0.7050298380221655,2.451718681925473,0.0071087883301396695,0.0,True,{},{},{},,,,1-5,57,1,5,ninguno,,,
363,13,0.03581267217630854,0.19375573921028474,0.6492061843733145,0.2581025574400248,0.0,True,{},{},{},,,,1-5,58,1,5,ninguno,,,
363,2,0.005509641873278237,-0.8163452708907254,-2.7352810327387496,0.9968836480854757,0.0,True,{},{},{},,,,1-5,59,1,5,ninguno,,,
441,16,0.036281179138321996,0.2093726379440666,0.7732394083222487,0.21969035377902546,0.0,True,"{""2015-01-01_2018-12-31"": 0.46341463414634143}","{""2015-01-01_2018-12-31"": 0.12163200034832682}","{""2015-01-01_2018-12-31"": 205}",0.46341463414634143,0.12163200034832682,205.0,1-5,60,1,5,ninguno,,,
411,15,0.0364963503649635,0.21654501216545008,0.7720472065595763,0.22004323435921455,0.0,True,"{""2015-01-01_2018-12-31"": 0.1299435028248588}","{""2015-01-01_2018-12-31"": 0.36277046024899917}","{""2015-01-01_2018-12-31"": 236}",0.1299435028248588,0.36277046024899917,236.0,1-5,61,1,5,ninguno,,,
422,22,0.052132701421800945,0.7377567140600315,2.665288075438166,0.003846119882029732,1.0,True,"{""2015-01-01_2018-12-31"": 0.8062397372742202}","{""2015-01-01_2018-12-31"": 0.02168310487415176}","{""2015-01-01_2018-12-31"": 203}",0.8062397372742202,0.02168310487415176,203.0,1-5,62,1,5,hazard_numero_core,,,
407,13,0.03194103194103194,0.06470106470106476,0.22955322162988928,0.4092194799393858,0.0,True,{},{},{},,,,1-5,63,1,5,ninguno,,,
382,11,0.028795811518324606,-0.040139616055846414,-0.13796840885114528,0.5548673075907506,0.0,True,{},{},{},,,,1-5,64,1,5,ninguno,,,
361,18,0.04986149584487535,0.662049861495845,2.2121728616963883,0.013477361612159483,1.0,True,"{""2015-01-01_2018-12-31"": 0.7460317460317462}","{""2015-01-01_2018-12-31"": 0.02863392411712978}","{""2015-01-01_2018-12-31"": 210}",0.7460317460317462,0.02863392411712978,210.0,1-5,65,1,5,ninguno,,,
448,15,0.033482142857142856,0.11607142857142858,0.4320550611285947,0.3328506975954458,0.0,True,"{""2011-10-19_2014-12-31"": 0.3333333333333334}","{""2011-10-19_2014-12-31"": 0.203544657330852}","{""2011-10-19_2014-12-31"": 200}",,,,1-5,66,1,5,ninguno,0.3333333333333334,0.203544657330852,200.0
387,11,0.028423772609819122,-0.05254091300602923,-0.18177236510298192,0.5721193136765086,0.0,True,"{""2015-01-01_2018-12-31"": 0.3274336283185841}","{""2015-01-01_2018-12-31"": 0.19333563649821048}","{""2015-01-01_2018-12-31"": 226}",0.3274336283185841,0.19333563649821048,226.0,1-5,67,1,5,ninguno,,,
445,14,0.03146067415730337,0.04868913857677913,0.18062874174744267,0.4283294971498728,0.0,True,{},{},{},,,,1-5,68,1,5,ninguno,,,
375,8,0.021333333333333333,-0.28888888888888886,-0.9838326532374163,0.837401099311705,0.0,False,"{""2015-01-01_2018-12-31"": -0.2816091954022988}","{""2015-01-01_2018-12-31"": 0.7746766455860161}","{""2015-01-01_2018-12-31"": 232}",-0.2816091954022988,0.7746766455860161,232.0,1-5,69,1,5,ninguno,,,
424,20,0.04716981132075472,0.5723270440251574,2.0725353964627176,0.019107769387532926,1.0,True,"{""2015-01-01_2018-12-31"": 0.6975308641975309}","{""2015-01-01_2018-12-31"": 0.03570410393065304}","{""2015-01-01_2018-12-31"": 216}",0.6975308641975309,0.03570410393065304,216.0,1-5,70,1,5,ninguno,,,
426,15,0.035211267605633804,0.17370892018779352,0.6305240847586422,0.2641758750164619,0.0,True,"{""2015-01-01_2018-12-31"": 0.26984126984127}","{""2015-01-01_2018-12-31"": 0.24582397421208163}","{""2015-01-01_2018-12-31"": 210}",0.26984126984127,0.24582397421208163,210.0,1-5,71,1,5,ninguno,,,
362,13,0.03591160220994475,0.19705340699815838,0.6593454196773839,0.25483699116419634,0.0,True,{},{},{},,,,1-5,72,1,5,ninguno,,,
375,15,0.04,0.3333333333333334,1.1351915229662495,0.12814754027032205,0.0,True,{},{},{},,,,1-5,73,1,5,ninguno,,,
366,8,0.02185792349726776,-0.27140255009107467,-0.9131228840143721,0.8194110419771115,0.0,True,{},{},{},,,,1-5,74,1,5,ninguno,,,
316,6,0.0189873417721519,-0.36708860759493667,-1.1475964817738737,0.8744324085723294,0.0,True,{},{},{},,,,1-5,75,1,5,ninguno,,,
442,17,0.038461538461538464,0.28205128205128216,1.0428310964600733,0.14851326321064054,0.0,True,"{""2015-01-01_2018-12-31"": 0.3175230566534915}","{""2015-01-01_2018-12-31"": 0.18721685411522243}","{""2015-01-01_2018-12-31"": 253}",0.3175230566534915,0.18721685411522243,253.0,1-5,76,1,5,ninguno,,,
393,7,0.017811704834605598,-0.4062765055131467,-1.4164222612166453,0.9216740450030723,0.0,True,{},{},{},,,,1-5,77,1,5,ninguno,,,
347,14,0.040345821325648415,0.34486071085494724,1.1297522545537764,0.12929031593244392,0.0,True,"{""2015-01-01_2018-12-31"": 0.4925373134328358}","{""2015-01-01_2018-12-31"": 0.10971628778167383}","{""2015-01-01_2018-12-31"": 201}",0.4925373134328358,0.10971628778167383,201.0,1-5,78,1,5,ninguno,,,
436,17,0.0389908256880734,0.2996941896024466,1.1005159161467686,0.13555369938167383,0.0,True,"{""2015-01-01_2018-12-31"": 0.1608623548922057}","{""2015-01-01_2018-12-31"": 0.34418190281935157}","{""2015-01-01_2018-12-31"": 201}",0.1608623548922057,0.34418190281935157,201.0,1-5,79,1,5,ninguno,,,
406,19,0.046798029556650245,0.5599343185550082,1.9841516540146389,0.023619468121034253,1.0,True,"{""2011-10-19_2014-12-31"": 1.1705426356589148}","{""2011-10-19_2014-12-31"": 0.0012704370160496563}","{""2011-10-19_2014-12-31"": 215}",,,,1-5,80,1,5,ninguno,1.1705426356589148,0.0012704370160496563,215.0
365,14,0.038356164383561646,0.2785388127853882,0.9358514393268508,0.17467484128925945,0.0,True,{},{},{},,,,1-5,81,1,5,ninguno,,,
373,13,0.03485254691689008,0.16175156389633613,0.5493860966085432,0.2913702567179345,0.0,True,{},{},{},,,,1-5,82,1,5,ninguno,,,
329,12,0.0364741641337386,0.21580547112462004,0.6883909623212738,0.24560330679549813,0.0,True,{},{},{},,,,1-5,83,1,5,ninguno,,,
324,9,0.027777777777777776,-0.0740740740740741,-0.23448415270421932,0.5926954326986402,0.0,True,{},{},{},,,,1-5,84,1,5,ninguno,,,
437,13,0.029748283752860413,-0.00839054157131952,-0.03084647004558783,0.5123040098508228,0.0,False,"{""2015-01-01_2018-12-31"": -0.3366500829187396}","{""2015-01-01_2018-12-31"": 0.7993680980622084}","{""2015-01-01_2018-12-31"": 201}",-0.3366500829187396,0.7993680980622084,201.0,1-5,85,1,5,ninguno,,,
332,11,0.03313253012048193,0.10441767068273106,0.3345937335115472,0.3689657863252718,0.0,True,{},{},{},,,,1-5,86,1,5,ninguno,,,
378,9,0.023809523809523808,-0.20634920634920637,-0.7055429603680342,0.7597637966195657,0.0,False,"{""2015-01-01_2018-12-31"": -0.09090909090909093}","{""2015-01-01_2018-12-31"": 0.5937234946742646}","{""2015-01-01_2018-12-31"": 220}",-0.09090909090909093,0.5937234946742646,220.0,1-5,87,1,5,ninguno,,,
426,13,0.03051643192488263,0.01721439749608767,0.0624843687598656,0.4750885547686494,0.0,True,{},{},{},,,,1-5,88,1,5,ninguno,,,
382,11,0.028795811518324606,-0.040139616055846414,-0.13796840885114528,0.5548673075907506,0.0,True,"{""2015-01-01_2018-12-31"": 0.14942528735632188}","{""2015-01-01_2018-12-31"": 0.35404983190865097}","{""2015-01-01_2018-12-31"": 203}",0.14942528735632188,0.35404983190865097,203.0,1-5,89,1,5,ninguno,,,
391,10,0.02557544757033248,-0.1474850809889173,-0.5128746456748573,0.6959804949712058,0.0,True,{},{},{},,,,1-5,90,1,5,ninguno,,,
489,16,0.032719836400818,0.09066121336060001,0.35257435242694,0.36220378405688725,0.0,False,"{""2011-10-19_2014-12-31"": 0.44230769230769235, ""2015-01-01_2018-12-31"": -0.3527508090614887}","{""2011-10-19_2014-12-31"": 0.130965238235822, ""2015-01-01_2018-12-31"": 0.8133696073749977}","{""2011-10-19_2014-12-31"": 208, ""2015-01-01_2018-12-31"": 206}",-0.3527508090614887,0.8133696073749977,206.0,1-5,91,1,5,ninguno,0.44230769230769235,0.130965238235822,208.0
391,8,0.020460358056265986,-0.3179880647911338,-1.1057933111949234,0.8655920046027212,0.0,False,"{""2015-01-01_2018-12-31"": -0.3939393939393939}","{""2015-01-01_2018-12-31"": 0.8479262096714199}","{""2015-01-01_2018-12-31"": 220}",-0.3939393939393939,0.8479262096714199,220.0,1-5,92,1,5,ninguno,,,
422,20,0.04739336492890995,0.579778830963665,2.0945625774856675,0.018104947400977223,0.0,True,"{""2015-01-01_2018-12-31"": 0.48514851485148514}","{""2015-01-01_2018-12-31"": 0.11263734276573013}","{""2015-01-01_2018-12-31"": 202}",0.48514851485148514,0.11263734276573013,202.0,1-5,93,1,5,ninguno,,,
363,7,0.01928374655647383,-0.357208448117539,-1.1968777522332659,0.8843228965641694,0.0,True,{},{},{},,,,1-5,94,1,5,ninguno,,,
378,13,0.03439153439153439,0.14638447971781304,0.500513382141426,0.3083568178782561,0.0,True,{},{},{},,,,1-5,95,1,5,ninguno,,,
249,5,0.020080321285140562,-0.33065595716198126,-0.9175944650322541,0.8205843916441106,0.0,True,{},{},{},,,,1-5,96,1,5,ninguno,,,
295,7,0.023728813559322035,-0.20903954802259883,-0.6314140274524469,0.7361150767620099,0.0,True,{},{},{},,,,1-5,97,1,5,ninguno,,,
349,8,0.022922636103151862,-0.2359121298949379,-0.7750643211356195,0.7808491735004269,0.0,True,{},{},{},,,,1-5,98,1,5,ninguno,,,
345,13,0.03768115942028986,0.2560386473429953,0.8363534098969928,0.20147805727571813,0.0,True,{},{},{},,,,1-5,99,1,5,ninguno,,,
545,19,0.03486238532110092,0.16207951070336402,0.6654280874372738,0.2528883625079522,0.0,True,"{""2015-01-01_2018-12-31"": 0.32450331125827825}","{""2015-01-01_2018-12-31"": 0.16066244596427395}","{""2015-01-01_2018-12-31"": 302}",0.32450331125827825,0.16066244596427395,302.0,11-20,00,11,20,ninguno,,,
479,9,0.018789144050104383,-0.3736951983298539,-1.438334953401541,0.9248304805447962,0.0,False,"{""2015-01-01_2018-12-31"": -0.43019943019943013}","{""2015-01-01_2018-12-31"": 0.8764286666068369}","{""2015-01-01_2018-12-31"": 234}",-0.43019943019943013,0.8764286666068369,234.0,11-20,01,11,20,ninguno,,,
541,8,0.014787430683918669,-0.5070856438693777,-2.0742194778553236,0.9809705339623467,0.0,False,"{""2011-10-19_2014-12-31"": -0.45355191256830596, ""2015-01-01_2018-12-31"": -0.42775393419170243}","{""2011-10-19_2014-12-31"": 0.8936065497773482, ""2015-01-01_2018-12-31"": 0.8745729213114993}","{""2011-10-19_2014-12-31"": 244, ""2015-01-01_2018-12-31"": 233}",-0.42775393419170243,0.8745729213114993,233.0,11-20,02,11,20,ninguno,-0.45355191256830596,0.8936065497773482,244.0
506,16,0.03162055335968379,0.05401844532279312,0.21369388734676423,0.4153928892168084,0.0,True,"{""2015-01-01_2018-12-31"": 0.12517580872011247}","{""2015-01-01_2018-12-31"": 0.36734318761336626}","{""2015-01-01_2018-12-31"": 237}",0.12517580872011247,0.36734318761336626,237.0,11-20,03,11,20,ninguno,,,
495,20,0.04040404040404041,0.34680134680134694,1.3569321584007052,0.08740138381354726,0.0,True,"{""2015-01-01_2018-12-31"": 0.5736766809728184}","{""2015-01-01_2018-12-31"": 0.06178052384517555}","{""2015-01-01_2018-12-31"": 233}",0.5736766809728184,0.06178052384517555,233.0,11-20,04,11,20,ninguno,,,
547,13,0.02376599634369287,-0.2078001218769043,-0.8547010182021051,0.8036416566396731,0.0,False,"{""2015-01-01_2018-12-31"": -0.6168582375478927}","{""2015-01-01_2018-12-31"": 0.9601638139478177}","{""2015-01-01_2018-12-31"": 261}",-0.6168582375478927,0.9601638139478177,261.0,11-20,05,11,20,ninguno,,,
570,12,0.021052631578947368,-0.2982456140350877,-1.252236198356021,0.8947580952644858,0.0,False,"{""2011-10-19_2014-12-31"": -0.40476190476190477, ""2015-01-01_2018-12-31"": -0.09208819714656286}","{""2011-10-19_2014-12-31"": 0.8566445919247644, ""2015-01-01_2018-12-31"": 0.6024231942702908}","{""2011-10-19_2014-12-31"": 224, ""2015-01-01_2018-12-31"": 257}",-0.09208819714656286,0.6024231942702908,257.0,11-20,06,11,20,ninguno,-0.40476190476190477,0.8566445919247644,224.0
491,10,0.020366598778004074,-0.32111337406653084,-1.2513358879488563,0.8945940213642146,0.0,False,"{""2015-01-01_2018-12-31"": -0.33598937583001326}","{""2015-01-01_2018-12-31"": 0.8253974270525701}","{""2015-01-01_2018-12-31"": 251}",-0.33598937583001326,0.8253974270525701,251.0,11-20,07,11,20,ninguno,,,
518,17,0.032818532818532815,0.09395109395109388,0.37604643983965563,0.35344118575251526,0.0,False,"{""2015-01-01_2018-12-31"": -0.1161616161616161}","{""2015-01-01_2018-12-31"": 0.6300268822910959}","{""2015-01-01_2018-12-31"": 264}",-0.1161616161616161,0.6300268822910959,264.0,11-20,08,11,20,ninguno,,,
468,18,0.038461538461538464,0.28205128205128216,1.0730643455130826,0.14162112344307773,0.0,True,"{""2015-01-01_2018-12-31"": 0.3550135501355014}","{""2015-01-01_2018-12-31"": 0.16373176362085687}","{""2015-01-01_2018-12-31"": 246}",0.3550135501355014,0.16373176362085687,246.0,11-20,09,11,20,ninguno,,,
563,15,0.02664298401420959,-0.11190053285968031,-0.46694003578109844,0.679728609798241,0.0,False,"{""2011-10-19_2014-12-31"": -0.2319508448540706, ""2015-01-01_2018-12-31"": 0.041666666666666706}","{""2011-10-19_2014-12-31"": 0.72604595774291, ""2015-01-01_2018-12-31"": 0.4533341123553705}","{""2011-10-19_2014-12-31"": 217, ""2015-01-01_2018-12-31"": 256}",0.041666666666666706,0.4533341123553705,256.0,11-20,10,11,20,ninguno,-0.2319508448540706,0.72604595774291,217.0
572,20,0.03496503496503497,0.16550116550116564,0.6961035220612612,0.24318200049307132,0.0,True,"{""2011-10-19_2014-12-31"": 0.2970168612191959, ""2015-01-01_2018-12-31"": 0.17647058823529416}","{""2011-10-19_2014-12-31"": 0.20118958752620802, ""2015-01-01_2018-12-31"": 0.31009400922203206}","{""2011-10-19_2014-12-31"": 257, ""2015-01-01_2018-12-31"": 255}",0.17647058823529416,0.31009400922203206,255.0,11-20,11,11,20,ninguno,0.2970168612191959,0.20118958752620802,257.0
452,19,0.0420353982300885,0.40117994100295,1.4999721231279182,0.06681081188979343,0.0,False,"{""2011-10-19_2014-12-31"": -0.5098039215686274}","{""2011-10-19_2014-12-31"": 0.8998222878363609}","{""2011-10-19_2014-12-31"": 204}",,,,11-20,12,11,20,ninguno,-0.5098039215686274,0.8998222878363609,204.0
577,15,0.025996533795493933,-0.1334488734835355,-0.5637383484492933,0.7135338925759074,0.0,False,"{""2011-10-19_2014-12-31"": -0.19093851132686082, ""2015-01-01_2018-12-31"": -0.13137893593919645}","{""2011-10-19_2014-12-31"": 0.6850792348035635, ""2015-01-01_2018-12-31"": 0.6571977343276447}","{""2011-10-19_2014-12-31"": 206, ""2015-01-01_2018-12-31"": 307}",-0.13137893593919645,0.6571977343276447,307.0,11-20,13,11,20,ninguno,-0.19093851132686082,0.6850792348035635,206.0
